,YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,TAIL_NUM,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
11729,2019,1,22,2,WN,N7889A,DEN,"Denver, CO",LAS,"Las Vegas, NV",708.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
11730,2019,1,22,2,WN,N7830A,DEN,"Denver, CO",RNO,"Reno, NV",1035.0,15.0,15.0,1.0,0.0,0.0,15.0,0.0,0.0
11731,2019,1,22,2,WN,N8650F,DSM,"Des Moines, IA",LAS,"Las Vegas, NV",1436.0,16.0,16.0,1.0,3.0,0.0,0.0,0.0,13.0
11939,2019,1,22,2,WN,N7853B,LAS,"Las Vegas, NV",TPA,"Tampa, FL",1436.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11940,2019,1,22,2,WN,N240WN,LAS,"Las Vegas, NV",TUL,"Tulsa, OK",1552.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11941,2019,1,22,2,WN,N410WN,LAS,"Las Vegas, NV",TUS,"Tucson, AZ",1315.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11942,2019,1,22,2,WN,N260WN,LAS,"Las Vegas, NV",TUS,"Tucson, AZ",1655.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18412,2019,1,22,2,AA,N647AW,LAS,"Las Vegas, NV",PHX,"Phoenix, AZ",1843.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11962,2019,1,22,2,WN,N7865A,MAF,"Midland/Odessa, TX",LAS,"Las Vegas, NV",1027.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11961,2019,1,22,2,WN,N786SW,LIT,"Little Rock, AR",LAS,"Las Vegas, NV",1234.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11960,2019,1,22,2,WN,N562WN,LGB,"Long Beach, CA",LAS,"Las Vegas, NV",1745.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11959,2019,1,22,2,WN,N7883A,LGB,"Long Beach, CA",LAS,"Las Vegas, NV",1238.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11958,2019,1,22,2,WN,N7883A,LGB,"Long Beach, CA",LAS,"Las Vegas, NV",902.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11957,2019,1,22,2,WN,N710SW,LBB,"Lubbock, TX",LAS,"Las Vegas, NV",1727.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11956,2019,1,22,2,WN,N7885A,LAX,"Los Angeles, CA",RNO,"Reno, NV",1314.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11955,2019,1,22,2,WN,N7811F,LAX,"Los Angeles, CA",RNO,"Reno, NV",2133.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
11954,2019,1,22,2,WN,N8626B,LAX,"Los Angeles, CA",RNO,"Reno, NV",1647.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11964,2019,1,22,2,WN,N7881A,MCI,"Kansas City, MO",LAS,"Las Vegas, NV",2108.0,18.0,18.0,1.0,18.0,0.0,0.0,0.0,0.0
11953,2019,1,22,2,WN,N288WN,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1652.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11951,2019,1,22,2,WN,N7830A,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1423.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11950,2019,1,22,2,WN,N948WN,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1004.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18438,2019,1,22,2,AA,N647AW,PHX,"Phoenix, AZ",LAS,"Las Vegas, NV",1556.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11949,2019,1,22,2,WN,N956WN,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",2023.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
11948,2019,1,22,2,WN,N959WN,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",2139.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11947,2019,1,22,2,WN,N7868K,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",654.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11946,2019,1,22,2,WN,N490WN,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11945,2019,1,22,2,WN,N554WN,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1041.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11944,2019,1,22,2,WN,N747SA,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1838.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11943,2019,1,22,2,WN,N716SW,LAS,"Las Vegas, NV",TUS,"Tucson, AZ",2232.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11952,2019,1,22,2,WN,N739GB,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",2228.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7448,2019,1,22,2,F9,N719FR,STL,"St. Louis, MO",LAS,"Las Vegas, NV",1813.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7449,2019,1,22,2,F9,N719FR,LAS,"Las Vegas, NV",DEN,"Denver, CO",2227.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11988,2019,1,22,2,WN,N419WN,OAK,"Oakland, CA",RNO,"Reno, NV",908.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12061,2019,1,22,2,WN,N203WN,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1403.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12060,2019,1,22,2,WN,N8520Q,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1037.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
12059,2019,1,22,2,WN,N969WN,SEA,"Seattle, WA",LAS,"Las Vegas, NV",2007.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12058,2019,1,22,2,WN,N7819A,SEA,"Seattle, WA",LAS,"Las Vegas, NV",1104.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12057,2019,1,22,2,WN,N8606C,SEA,"Seattle, WA",LAS,"Las Vegas, NV",1443.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12056,2019,1,22,2,WN,N8601C,SDF,"Louisville, KY",LAS,"Las Vegas, NV",1211.0,-34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12055,2019,1,22,2,WN,N251WN,SAT,"San Antonio, TX",LAS,"Las Vegas, NV",1224.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12054,2019,1,22,2,WN,N8573Z,SAT,"San Antonio, TX",LAS,"Las Vegas, NV",1614.0,79.0,79.0,1.0,0.0,0.0,0.0,0.0,79.0
12053,2019,1,22,2,WN,N410WN,SAT,"San Antonio, TX",LAS,"Las Vegas, NV",2125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12052,2019,1,22,2,WN,N8313F,SAT,"San Antonio, TX",LAS,"Las Vegas, NV",751.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12051,2019,1,22,2,WN,N8671D,SAN,"San Diego, CA",RNO,"Reno, NV",1942.0,32.0,32.0,1.0,0.0,0.0,0.0,0.0,32.0
12050,2019,1,22,2,WN,N478WN,SAN,"San Diego, CA",RNO,"Reno, NV",1246.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12049,2019,1,22,2,WN,N764SW,SAN,"San Diego, CA",RNO,"Reno, NV",2304.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
12048,2019,1,22,2,WN,N434WN,SAN,"San Diego, CA",LAS,"Las Vegas, NV",2307.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12047,2019,1,22,2,WN,N477WN,SAN,"San Diego, CA",LAS,"Las Vegas, NV",1848.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
12046,2019,1,22,2,WN,N8540V,SAN,"San Diego, CA",LAS,"Las Vegas, NV",1235.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12045,2019,1,22,2,WN,N477WN,SAN,"San Diego, CA",LAS,"Las Vegas, NV",821.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12044,2019,1,22,2,WN,N290WN,SAN,"San Diego, CA",LAS,"Las Vegas, NV",1151.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12043,2019,1,22,2,WN,N8709Q,SAN,"San Diego, CA",LAS,"Las Vegas, NV",1021.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12042,2019,1,22,2,WN,N8729H,SAN,"San Diego, CA",LAS,"Las Vegas, NV",1739.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12041,2019,1,22,2,WN,N551WN,SAN,"San Diego, CA",LAS,"Las Vegas, NV",1422.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12062,2019,1,22,2,WN,N7750A,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",2144.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12063,2019,1,22,2,WN,N419WN,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1851.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12064,2019,1,22,2,WN,N917WN,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",848.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
12065,2019,1,22,2,WN,N552WN,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1600.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6702,2019,1,22,2,YV,N922FJ,RNO,"Reno, NV",PHX,"Phoenix, AZ",1901.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6714,2019,1,22,2,YV,N924FJ,PHX,"Phoenix, AZ",RNO,"Reno, NV",1902.0,17.0,17.0,1.0,0.0,0.0,0.0,17.0,0.0
6732,2019,1,22,2,YV,N952LR,RNO,"Reno, NV",PHX,"Phoenix, AZ",1240.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6767,2019,1,22,2,YV,N952LR,PHX,"Phoenix, AZ",RNO,"Reno, NV",926.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
18288,2019,1,22,2,UA,N833UA,IAH,"Houston, TX",LAS,"Las Vegas, NV",842.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18289,2019,1,22,2,UA,N57862,ORD,"Chicago, IL",LAS,"Las Vegas, NV",951.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18290,2019,1,22,2,UA,N415UA,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",14.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18291,2019,1,22,2,UA,N36469,LAS,"Las Vegas, NV",EWR,"Newark, NJ",1544.0,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18292,2019,1,22,2,UA,N64809,DEN,"Denver, CO",RNO,"Reno, NV",2015.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18293,2019,1,22,2,UA,N62884,LAS,"Las Vegas, NV",SFO,"San Francisco, CA",2049.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12040,2019,1,22,2,WN,N799SW,SAN,"San Diego, CA",LAS,"Las Vegas, NV",2214.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18294,2019,1,22,2,UA,N420UA,SFO,"San Francisco, CA",LAS,"Las Vegas, NV",1550.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18296,2019,1,22,2,UA,N418UA,LAS,"Las Vegas, NV",EWR,"Newark, NJ",2235.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
18297,2019,1,22,2,UA,N37437,ORD,"Chicago, IL",LAS,"Las Vegas, NV",1256.0,20.0,20.0,1.0,0.0,20.0,0.0,0.0,0.0
18298,2019,1,22,2,UA,N39423,IAH,"Houston, TX",LAS,"Las Vegas, NV",1759.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18299,2019,1,22,2,UA,N76505,LAS,"Las Vegas, NV",SFO,"San Francisco, CA",1646.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18300,2019,1,22,2,UA,N67812,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1852.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18301,2019,1,22,2,UA,N71411,LAS,"Las Vegas, NV",IAH,"Houston, TX",1036.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12069,2019,1,22,2,WN,N708SW,SJC,"San Jose, CA",LAS,"Las Vegas, NV",2119.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12068,2019,1,22,2,WN,N797MX,SJC,"San Jose, CA",LAS,"Las Vegas, NV",1141.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12067,2019,1,22,2,WN,N8306H,SJC,"San Jose, CA",LAS,"Las Vegas, NV",2026.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12066,2019,1,22,2,WN,N422WN,SJC,"San Jose, CA",LAS,"Las Vegas, NV",1812.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
18295,2019,1,22,2,UA,N27421,DEN,"Denver, CO",RNO,"Reno, NV",1234.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12039,2019,1,22,2,WN,N907WN,SAN,"San Diego, CA",LAS,"Las Vegas, NV",1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12038,2019,1,22,2,WN,N8626B,SAN,"San Diego, CA",LAS,"Las Vegas, NV",2122.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
12037,2019,1,22,2,WN,N8553W,RNO,"Reno, NV",SJC,"San Jose, CA",806.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12010,2019,1,22,2,WN,N8550Q,PHX,"Phoenix, AZ",LAS,"Las Vegas, NV",1406.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12009,2019,1,22,2,WN,N420WN,PHX,"Phoenix, AZ",LAS,"Las Vegas, NV",1954.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12008,2019,1,22,2,WN,N7750A,PHX,"Phoenix, AZ",LAS,"Las Vegas, NV",1736.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
12007,2019,1,22,2,WN,N551WN,PHX,"Phoenix, AZ",LAS,"Las Vegas, NV",1055.0,15.0,15.0,1.0,15.0,0.0,0.0,0.0,0.0
12006,2019,1,22,2,WN,N413WN,PHX,"Phoenix, AZ",LAS,"Las Vegas, NV",934.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12005,2019,1,22,2,WN,N8638A,PHX,"Phoenix, AZ",LAS,"Las Vegas, NV",1238.0,28.0,28.0,1.0,4.0,0.0,0.0,0.0,24.0
12004,2019,1,22,2,WN,N8712L,PHX,"Phoenix, AZ",LAS,"Las Vegas, NV",848.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12003,2019,1,22,2,WN,N944WN,PHX,"Phoenix, AZ",LAS,"Las Vegas, NV",2123.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12002,2019,1,22,2,WN,N8687A,PHX,"Phoenix, AZ",LAS,"Las Vegas, NV",701.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
12001,2019,1,22,2,WN,N8327A,PHX,"Phoenix, AZ",LAS,"Las Vegas, NV",1528.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
12011,2019,1,22,2,WN,N7830A,PHX,"Phoenix, AZ",LAS,"Las Vegas, NV",1825.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12000,2019,1,22,2,WN,N8720L,PDX,"Portland, OR",LAS,"Las Vegas, NV",1917.0,282.0,282.0,1.0,4.0,0.0,0.0,0.0,278.0
11998,2019,1,22,2,WN,N8660A,PDX,"Portland, OR",LAS,"Las Vegas, NV",1734.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11997,2019,1,22,2,WN,N7854B,ONT,"Ontario, CA",LAS,"Las Vegas, NV",2001.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11996,2019,1,22,2,WN,N725SW,ONT,"Ontario, CA",LAS,"Las Vegas, NV",755.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
11995,2019,1,22,2,WN,N904WN,ONT,"Ontario, CA",LAS,"Las Vegas, NV",1606.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11994,2019,1,22,2,WN,N7702A,ONT,"Ontario, CA",LAS,"Las Vegas, NV",1051.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11993,2019,1,22,2,WN,N7718B,OMA,"Omaha, NE",LAS,"Las Vegas, NV",758.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11992,2019,1,22,2,WN,N8546V,OMA,"Omaha, NE",LAS,"Las Vegas, NV",1551.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11991,2019,1,22,2,WN,N8705Q,OKC,"Oklahoma City, OK",LAS,"Las Vegas, NV",1449.0,29.0,29.0,1.0,0.0,0.0,0.0,0.0,29.0
11990,2019,1,22,2,WN,N788SA,OKC,"Oklahoma City, OK",LAS,"Las Vegas, NV",732.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11989,2019,1,22,2,WN,N929WN,OAK,"Oakland, CA",RNO,"Reno, NV",2010.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11999,2019,1,22,2,WN,N7814B,PDX,"Portland, OR",LAS,"Las Vegas, NV",819.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11732,2019,1,22,2,WN,N7736A,DTW,"Detroit, MI",LAS,"Las Vegas, NV",1225.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12012,2019,1,22,2,WN,N8665D,PHX,"Phoenix, AZ",RNO,"Reno, NV",2151.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12014,2019,1,22,2,WN,N8581Z,PIT,"Pittsburgh, PA",LAS,"Las Vegas, NV",1852.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12036,2019,1,22,2,WN,N7814B,RNO,"Reno, NV",SJC,"San Jose, CA",1828.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12035,2019,1,22,2,WN,N8553W,RNO,"Reno, NV",SAN,"San Diego, CA",1209.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12034,2019,1,22,2,WN,N936WN,RNO,"Reno, NV",SAN,"San Diego, CA",822.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12033,2019,1,22,2,WN,N8626B,RNO,"Reno, NV",SAN,"San Diego, CA",1851.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12032,2019,1,22,2,WN,N7828A,RNO,"Reno, NV",PHX,"Phoenix, AZ",1742.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
12031,2019,1,22,2,WN,N222WN,RNO,"Reno, NV",PHX,"Phoenix, AZ",917.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12030,2019,1,22,2,WN,N725SW,RNO,"Reno, NV",OAK,"Oakland, CA",2054.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12029,2019,1,22,2,WN,N704SW,RNO,"Reno, NV",OAK,"Oakland, CA",904.0,-31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12028,2019,1,22,2,WN,N929WN,RNO,"Reno, NV",LAX,"Los Angeles, CA",2212.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12027,2019,1,22,2,WN,N7830A,RNO,"Reno, NV",LAX,"Los Angeles, CA",1233.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12013,2019,1,22,2,WN,N7828A,PHX,"Phoenix, AZ",RNO,"Reno, NV",1439.0,24.0,24.0,1.0,2.0,0.0,0.0,0.0,22.0
12026,2019,1,22,2,WN,N271LV,RNO,"Reno, NV",LAX,"Los Angeles, CA",853.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12024,2019,1,22,2,WN,N490WN,RNO,"Reno, NV",LAS,"Las Vegas, NV",1220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12023,2019,1,22,2,WN,N8667D,RNO,"Reno, NV",LAS,"Las Vegas, NV",957.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12022,2019,1,22,2,WN,N7885A,RNO,"Reno, NV",LAS,"Las Vegas, NV",1517.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12021,2019,1,22,2,WN,N419WN,RNO,"Reno, NV",LAS,"Las Vegas, NV",1111.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12020,2019,1,22,2,WN,N737JW,RNO,"Reno, NV",LAS,"Las Vegas, NV",719.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12019,2019,1,22,2,WN,N786SW,RNO,"Reno, NV",LAS,"Las Vegas, NV",1635.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12018,2019,1,22,2,WN,N8671D,RNO,"Reno, NV",LAS,"Las Vegas, NV",2106.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12017,2019,1,22,2,WN,N904WN,RNO,"Reno, NV",LAS,"Las Vegas, NV",1952.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12016,2019,1,22,2,WN,N755SA,RNO,"Reno, NV",DEN,"Denver, CO",1056.0,61.0,61.0,1.0,0.0,0.0,61.0,0.0,0.0
12015,2019,1,22,2,WN,N8624J,RDU,"Raleigh/Durham, NC",LAS,"Las Vegas, NV",951.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12025,2019,1,22,2,WN,N478WN,RNO,"Reno, NV",LAS,"Las Vegas, NV",1430.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17318,2019,1,22,2,NK,N617NK,LAS,"Las Vegas, NV",MSP,"Minneapolis, MN",2335.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11733,2019,1,22,2,WN,N8316H,ELP,"El Paso, TX",LAS,"Las Vegas, NV",654.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11735,2019,1,22,2,WN,N8618N,FLL,"Fort Lauderdale, FL",LAS,"Las Vegas, NV",2019.0,24.0,24.0,1.0,24.0,0.0,0.0,0.0,0.0
11930,2019,1,22,2,WN,N948WN,LAS,"Las Vegas, NV",SNA,"Santa Ana, CA",1146.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11860,2019,1,22,2,WN,N7830A,LAS,"Las Vegas, NV",PHX,"Phoenix, AZ",1719.0,-31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11861,2019,1,22,2,WN,N925WN,LAS,"Las Vegas, NV",PHX,"Phoenix, AZ",2150.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11862,2019,1,22,2,WN,N8712L,LAS,"Las Vegas, NV",PHX,"Phoenix, AZ",1155.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11863,2019,1,22,2,WN,N913WN,LAS,"Las Vegas, NV",PHX,"Phoenix, AZ",2308.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11864,2019,1,22,2,WN,N440LV,LAS,"Las Vegas, NV",PHX,"Phoenix, AZ",1656.0,16.0,16.0,1.0,0.0,0.0,3.0,0.0,13.0
11865,2019,1,22,2,WN,N235WN,LAS,"Las Vegas, NV",PHX,"Phoenix, AZ",1011.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11866,2019,1,22,2,WN,N8321D,LAS,"Las Vegas, NV",PHX,"Phoenix, AZ",1303.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11867,2019,1,22,2,WN,N8620H,LAS,"Las Vegas, NV",PHX,"Phoenix, AZ",1529.0,24.0,24.0,1.0,0.0,0.0,0.0,0.0,24.0
11868,2019,1,22,2,WN,N8729H,LAS,"Las Vegas, NV",PHX,"Phoenix, AZ",2058.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11869,2019,1,22,2,WN,N461WN,LAS,"Las Vegas, NV",PHX,"Phoenix, AZ",1909.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11870,2019,1,22,2,WN,N454WN,LAS,"Las Vegas, NV",PIT,"Pittsburgh, PA",1542.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11871,2019,1,22,2,WN,N8694E,LAS,"Las Vegas, NV",RDU,"Raleigh/Durham, NC",2319.0,19.0,19.0,1.0,6.0,0.0,0.0,0.0,13.0
11872,2019,1,22,2,WN,N904WN,LAS,"Las Vegas, NV",RNO,"Reno, NV",1806.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11873,2019,1,22,2,WN,N904WN,LAS,"Las Vegas, NV",RNO,"Reno, NV",2204.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11874,2019,1,22,2,WN,N786SW,LAS,"Las Vegas, NV",RNO,"Reno, NV",1448.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11875,2019,1,22,2,WN,N7814B,LAS,"Las Vegas, NV",RNO,"Reno, NV",1649.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11876,2019,1,22,2,WN,N704SW,LAS,"Las Vegas, NV",RNO,"Reno, NV",735.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11877,2019,1,22,2,WN,N490WN,LAS,"Las Vegas, NV",RNO,"Reno, NV",1031.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11878,2019,1,22,2,WN,N725SW,LAS,"Las Vegas, NV",RNO,"Reno, NV",1928.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11879,2019,1,22,2,WN,N8671D,LAS,"Las Vegas, NV",RNO,"Reno, NV",2303.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11931,2019,1,22,2,WN,N937WN,LAS,"Las Vegas, NV",SNA,"Santa Ana, CA",1702.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11932,2019,1,22,2,WN,N7738A,LAS,"Las Vegas, NV",SNA,"Santa Ana, CA",1936.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11933,2019,1,22,2,WN,N251WN,LAS,"Las Vegas, NV",SNA,"Santa Ana, CA",1420.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
